Ligand_ID,NoPd_R_NBO_min,NoPd_R_NBO_max,NoPd_R_NBO_avg,NoPd_Rback_NBO_min,NoPd_Rback_NBO_max,NoPd_P_NMR_min,NoPd_P_NMR_max,NoPd_P_NMR_avg,NoPd_aniso_P_NMR_min,NoPd_aniso_P_NMR_max,NoPd_aniso_P_NMR_avg,NoPd_P_NBO_min,NoPd_P_NBO_max,NoPd_P_NBO_avg,NoPd_P_LP_occ_min,NoPd_P_LP_occ_max,NoPd_P_LP_occ_avg,NoPd_P_LP_eng_min,NoPd_P_LP_eng_max,NoPd_P_LP_eng_avg,NoPd_P_R_bond_occ_min,NoPd_P_R_bond_occ_max,NoPd_P_R_bond_occ_avg,NoPd_P_R_bond_eng_min,NoPd_P_R_bond_eng_max,NoPd_P_R_bond_eng_avg,NoPd_P_R_antibond_occ_min,NoPd_P_R_antibond_occ_max,NoPd_P_R_antibond_occ_avg,NoPd_P_R_antibond_eng_min,NoPd_P_R_antibond_eng_max,NoPd_P_R_antibond_eng_avg,NoPd_P_RBack_bond_occ_min,NoPd_P_RBack_bond_occ_max,NoPd_P_RBack_bond_occ_avg,NoPd_P_RBack_bond_eng_min,NoPd_P_RBack_bond_eng_max,NoPd_P_RBack_bond_eng_avg,NoPd_P_RBack_antibond_occ_min,NoPd_P_RBack_antibond_occ_max,NoPd_P_RBack_antibond_occ_avg,NoPd_P_RBack_antibond_eng_min,NoPd_P_RBack_antibond_eng_max,NoPd_P_RBack_antibond_eng_avg,NoPd_LP_P_s_min,NoPd_LP_P_s_max,NoPd_LP_P_s_avg,quadrants_3.0_Ang_min,quadrants_3.0_Ang_max,quadrants_3.0_Ang_avg,quadrants_4.0_Ang_min,quadrants_4.0_Ang_max,quadrants_4.0_Ang_avg,quadrants_5.0_Ang_min,quadrants_5.0_Ang_max,quadrants_6.0_Ang_min,quadrants_6.0_Ang_max,quadrants_7.0_Ang_min,octants_3.0_Ang_min,octants_3.0_Ang_max,octants_3.0_Ang_avg,octants_4.0_Ang_min,octants_4.0_Ang_max,octants_5.0_Ang_min,octants_5.0_Ang_max,octants_6.0_Ang_min,Homo,Lumo,dipole,bite_angle,NoPd_Homo,NoPd_Lumo,NoPd_dipole,pol,TSNE1,TSNE2,PC1,PC2,PC3,PC4,PC5,tsne_ward_clusters,pca_kmeans_clusters
488,-0.76849,-0.33076,-0.5447575,-0.67142,-0.15334,113.9582,332.4624,223.2103,67.3936,266.4324,166.913,0.82318,1.52473,1.173955,1.84467,1.93366,1.889165,-0.40692,-0.3203,-0.36361,1.95254,1.96195,1.9564,-0.78309,-0.5759,-0.6752275,0.04572,0.10496,0.072765,0.20207,0.23425,0.21947,1.95996,1.96727,1.963615,-0.69207,-0.59336,-0.642715,0.04576,0.09079,0.068275,0.19527,0.23056,0.212915,39.24,61.58,50.41,42.699642431466,54.3951132300357,46.768846841478,39.3426851219664,53.1903668301161,45.6916082179877,36.2997067263725,47.4275488001009,34.4110844029208,42.7057916458796,31.6202045963009,6.16805721096543,17.5730035756853,10.2726460071514,4.19589100614487,17.3049469306685,4.02226356784712,16.8411592191984,5.00793686788516,-0.23219,-0.08106,11.1826,87.2257123896742,-0.20138,-0.06071,1.2398,596.91,-23.450483,-20.783392,12.48228983381307,6.718884619214755,11.26312540866656,8.905996213465352,6.394310117340388,5,3
489,-0.77634,-0.48608,-0.62751,-0.68212,-0.14949,122.5185,313.0852,217.80185,47.9534,251.0902,149.5218,0.76859,1.53,1.149295,1.89426,1.93655,1.915405,-0.4018,-0.31586,-0.35883,1.95112,1.96231,1.9564475,-0.77936,-0.53187,-0.6545125,0.04798,0.10633,0.0741825,0.19969,0.21134,0.20559,1.94851,1.9663,1.957405,-0.66796,-0.58744,-0.6277,0.04371,0.10389,0.0738,0.19557,0.22884,0.212205,40.98,61.77,51.375,45.1355780691299,57.2072407628129,53.2544323599523,42.6075352243809,59.9326547079635,53.7726553286574,41.2136167260572,55.4184667780896,39.6802576080548,48.2035466461064,29.2693965149178,6.85339690107271,24.4189511323004,16.0980333730632,3.92588914406306,32.1550493451679,3.57289268708019,33.2140266784397,4.46188035738582,-0.22616,-0.0746,11.0378,87.7222950534505,-0.19499,-0.05491,1.2978,549.02,-23.898777,-21.375568,8.963505552939457,7.9616955525675746,10.534820631654911,9.765364042857646,7.153385463818709,5,3
491,-0.37263,-0.33794,-0.3575575,-0.2958,-0.29409,294.4737,300.5585,297.5161,46.3327,71.2628,58.79775,0.8453,0.85828,0.85179,1.85479,1.88066,1.867725,-0.33518,-0.32639,-0.330785,1.94932,1.95583,1.9521625,-0.57401,-0.55587,-0.5658,0.03491,0.0448,0.04057,0.23171,0.23913,0.23545,1.94379,1.94593,1.94486,-0.55353,-0.55112,-0.552325,0.045,0.0456,0.0453,0.22328,0.22444,0.22386,42.07,42.91,42.49,52.8456495828367,67.7517878426698,59.4364570917759,56.1045248587921,73.681025386382,62.7564241822357,58.4355586389581,74.9645233515184,58.4362102589687,71.242686743163,56.2013628367954,16.6418355184744,43.1242550655542,25.2979737783075,19.7287567500466,51.9955310036621,23.5612248115796,54.9478099082337,25.4841489409951,-0.23586,-0.08847,9.8416,104.007704269987,-0.19198,-0.04983,1.7159,1020.68,17.45486,2.7015646,-4.796830344918781,-1.8128371670057724,2.5190627807852897,-1.1417111948608294,0.7027425088236815,7,9
493,-0.33665,-0.333295,-0.3349725,-0.30802,-0.30802,309.19645,309.1965,309.196475,53.00595,53.00605,53.006,0.84041,0.84041,0.84041,1.8575,1.8575,1.8575,-0.325925,-0.325925,-0.325925,1.953345,1.95559,1.9544675,-0.56761,-0.56545,-0.56653,0.041135,0.046265,0.0437,0.235385,0.240875,0.23813,1.950805,1.950805,1.950805,-0.559135,-0.559135,-0.559135,0.04906,0.04906,0.04906,0.221005,0.221005,0.221005,42.395,42.395,42.395,48.6945023837902,53.3484803337306,51.0214913587604,48.6111973186022,53.3362299050338,50.973713611818,45.5839456340071,49.2400113525275,41.1041317066534,42.7441153793823,33.824282859794,13.215137067938,14.194725864124,13.704931466031,14.1502700018621,15.359071441872,12.05654189398,12.4491501371764,8.97682434577532,-0.23302,-0.07543,12.0948,87.7685578681455,-0.18654,-0.04272,2.0992,438.95,-21.965466,-2.824568,5.222843350518223,-2.958195399260327,-0.658669033999095,-0.7639977173908283,-0.8863222989428717,6,1
494,-0.25612,-0.24898,-0.2528075,-0.33019,-0.31945,308.2485,311.4147,309.8316,36.5234,67.452,51.9877,0.8613,0.88494,0.87312,1.85405,1.88658,1.870315,-0.34808,-0.32843,-0.338255,1.95124,1.95442,1.9530975,-0.57502,-0.55926,-0.566315,0.03701,0.04723,0.0406825,0.22168,0.2345,0.227005,1.9424,1.94472,1.94356,-0.58102,-0.57248,-0.57675,0.03896,0.039,0.03898,0.22459,0.23571,0.23015,42.04,44.74,43.39,50.454410011919,64.2133492252682,56.8859877830751,51.5067345292036,62.6916392526845,57.1593166159767,50.2696225284602,59.5826369398631,47.85613860039,59.1219556442469,44.7279734491612,10.6227651966627,32.0098331346841,21.0462604290822,12.5349140338899,30.0633107814537,12.9560720254801,26.2590268361137,11.4590230849472,-0.22107,-0.07798,9.9733,101.705724041082,-0.20139,-0.04066,2.328,829.29,12.304681,-4.1869626,0.3495301439379142,-2.022762026653618,1.906449410873574,-1.3409622889041433,-0.8218480264178701,8,5
495,-0.3233,-0.31219,-0.320025,-0.34522,-0.31269,311.1987,314.4407,312.8197,45.991,47.7951,46.89305,0.83664,0.877,0.85682,1.85588,1.88317,1.869525,-0.34518,-0.31957,-0.332375,1.95009,1.95445,1.9520275,-0.55678,-0.55103,-0.5531625,0.0346,0.04919,0.0436225,0.22354,0.24635,0.230185,1.94717,1.94725,1.94721,-0.58085,-0.56756,-0.574205,0.04045,0.04362,0.042035,0.22316,0.24561,0.234385,41.32,44.74,43.03,54.8160011918951,79.1604588796186,67.7331644815256,55.2681397802744,79.2222704984172,67.7863726646391,52.8791271167734,74.7027845227208,50.0657626196199,69.504285908658,42.5869420424335,14.9657330154946,61.21126340882,39.4051698450536,14.6949289305444,60.3097262739743,13.9809529816152,50.9066254611964,13.686788516486,-0.2254,-0.0857,9.5555,102.729293465845,-0.19505,-0.03527,1.1479,733.61,15.150889,6.2493515,-5.5173548195864255,-1.3833930482011538,1.9738590880928772,-0.1311996208496335,0.5040702145931322,7,9
496,-0.37265,-0.3556,-0.365435,-0.32656,-0.31702,312.7608,319.4042,316.0825,30.9809,49.1781,40.0795,0.86503,0.88099,0.87301,1.86463,1.88891,1.87677,-0.33255,-0.31275,-0.32265,1.95262,1.95552,1.95353,-0.56294,-0.54872,-0.5556725,0.03624,0.04509,0.0409575,0.2382,0.25282,0.2445175,1.94594,1.94658,1.94626,-0.56854,-0.56266,-0.5656,0.04505,0.04527,0.04516,0.23493,0.24667,0.2408,41.5,43.83,42.665,49.8510131108462,64.909862932062,57.490315852205,50.8643163056297,63.059400409658,57.600009310409,49.7043612626533,59.7379458232159,47.3341194612001,58.5523152977459,41.3177504653797,11.0175804529201,33.1123361144219,21.8601013110846,13.1990565452176,31.2209049717584,13.3723313676642,26.954369146353,11.1270352396934,-0.22078,-0.06838,7.5425,101.975867644758,-0.18187,-0.02459,3.6224,784.75,12.143236,-1.7654427,-0.0175850900916615,-3.278421075637099,0.1976067986080775,0.6711904049961468,-0.0493492722554617,8,10
497,-0.34825,-0.32678,-0.3378925,-0.29962,-0.29722,287.7367,291.7494,289.74305,47.4619,54.5215,50.9917,0.83568,0.83994,0.83781,1.86749,1.87996,1.873725,-0.33433,-0.31418,-0.324255,1.95134,1.95525,1.95307,-0.56227,-0.54679,-0.5545975,0.03806,0.0461,0.04197,0.23329,0.24878,0.2429525,1.94502,1.94844,1.94673,-0.54278,-0.54197,-0.542375,0.04331,0.04524,0.044275,0.23009,0.23223,0.23116,42.18,43.93,43.055,51.9144815256258,65.8894517282479,58.6300655542312,51.0008689715102,63.6397492396499,58.2102290360623,49.1138721579263,59.368200309041,44.9281146537258,55.6723660937004,39.639252432214,11.5613825983314,33.8647199046484,21.4205899880811,12.078703991062,29.5853764508721,12.0762511431365,24.5261896502791,10.8494716313665,-0.22319,-0.07381,10.5245,102.028753832074,-0.18622,-0.03988,2.7509,992.38,10.438288,-2.4958022,0.0011418323941092,-2.76904029301327,0.3674460526089863,0.3776431722624605,-0.6645927045988869,8,10
498,-0.32328,-0.305,-0.3149975,-0.30896,-0.30609,287.022,291.1334,289.0777,46.7969,53.7254,50.26115,0.83519,0.84325,0.83922,1.86317,1.88122,1.872195,-0.36824,-0.34835,-0.358295,1.95193,1.95472,1.95302,-0.59539,-0.57928,-0.5877825,0.03795,0.047,0.0418,0.19681,0.21149,0.2062125,1.94515,1.94731,1.94623,-0.57437,-0.5738,-0.574085,0.04096,0.04289,0.041925,0.2006,0.20155,0.201075,42.42,44.24,43.33,52.1789332538737,66.7498510131108,58.8004693087008,51.4431134007821,64.3985475761902,58.4204891068214,49.5821639178834,59.0000315347986,45.3648691550637,55.3408317837544,40.540979033718,12.0381406436234,35.8164481525626,21.9122467222884,12.876295698591,31.4040096828254,12.9576487654126,23.9538330547759,10.8177241598258,-0.2527,-0.10358,11.5645,102.105178971878,-0.21982,-0.0741,3.6491,701.87,11.233543,-17.03577,1.2839403466880297,0.8411861410209028,3.071936769145418,-4.743169310531946,0.0003223328141044,9,2
500,-0.77076,-0.33294,-0.5524775,-0.75751,-0.27649,123.1652,297.4792,210.3222,36.2413,233.7032,134.97225,0.84126,1.58222,1.21174,1.85874,1.95608,1.90741,-0.41662,-0.33674,-0.37668,1.95079,1.96103,1.95679,-0.76611,-0.56609,-0.6663025,0.0384,0.10296,0.0679525,0.20512,0.23677,0.225115,1.9474,1.96467,1.956035,-0.76242,-0.55364,-0.65803,0.04697,0.07408,0.060525,0.20732,0.21746,0.21239,42.85,65.26,54.055,48.5511025029798,60.4067342073898,54.1418355184744,51.1513872509466,63.7995779281236,56.1762925951214,51.0138437766075,62.1456277001671,40.198648464783,59.8077010295251,29.8677012233652,8.10488676996424,28.4788438617402,16.9453963051252,7.12866985289554,31.0222829122959,7.1678597332156,27.0757781211567,6.19892058596762,-0.22812,-0.08588,10.2962,95.1677700255815,-0.20212,-0.05513,1.8509,701.03,-23.110434,-21.678232,6.718284701462794,8.76502025505498,11.962020681952565,8.220815065275007,7.012401738404498,5,3
501,-0.7623,-0.74662,-0.7525375,-0.46823,-0.45304,92.2359,114.5233,103.3796,211.803,231.3372,221.5701,1.37281,1.38429,1.37855,1.92785,1.94042,1.934135,-0.39703,-0.38955,-0.39329,1.95485,1.96114,1.958025,-0.77308,-0.74556,-0.75796,0.06364,0.09937,0.081585,0.18377,0.21344,0.2015575,1.95816,1.95821,1.958185,-0.57818,-0.55851,-0.568345,0.06293,0.06383,0.06338,0.22906,0.22989,0.229475,58.66,59.34,59.0,49.6051847437426,55.3747020262217,52.6072705601907,45.5403140711315,61.0793867543914,53.1131680218484,39.3577938254864,60.2945350193939,34.5775318608554,53.8659349630369,29.4339160779447,7.27056019070322,20.4931466030989,12.5074493444577,3.18415989075787,27.223636025076,1.66819084860143,26.5286493645738,0.962401922989705,-0.22448,-0.07552,12.1812,93.620610931956,-0.20958,-0.06,3.2576,711.15,-21.208857,-22.986956,10.94788681677584,11.658609162867757,14.80180227226843,11.54524815734264,1.4213539997754154,5,3
502,-0.77227,-0.48641,-0.624975,-0.68029,-0.15044,112.8469,316.9872,214.91705,60.5158,261.1688,160.8423,0.76901,1.52623,1.14762,1.89178,1.93652,1.91415,-0.40217,-0.31476,-0.358465,1.95192,1.96218,1.9559175,-0.78104,-0.53182,-0.652415,0.0477,0.10595,0.07507,0.20055,0.21201,0.205115,1.94618,1.9665,1.95634,-0.66441,-0.58605,-0.62523,0.044,0.10308,0.07354,0.19607,0.22946,0.212765,40.9,61.99,51.445,43.7462753277712,57.1848927294398,50.7058253873659,42.8325367761157,58.0488486127491,50.3425454658308,38.7286745924127,54.0348774873072,35.9957367681074,42.9289310172797,29.5076367817924,6.39898688915375,17.4910607866508,11.6228396901073,4.25485693004779,17.74874309478,4.00334268865693,17.8203147172905,4.95623384280466,-0.23189,-0.07363,11.5832,87.0567859653198,-0.19441,-0.05869,1.134,523.29,-23.973572,-20.95097,10.69305074897739,7.964845492632028,10.27747045147668,9.763808618150032,6.813375974626554,5,3
503,-0.33514,-0.31382,-0.3239,-0.35902,-0.35774,301.7927,314.082,307.93735,30.9168,48.3038,39.6103,0.84318,0.85299,0.848085,1.86913,1.88462,1.876875,-0.3443,-0.33883,-0.341565,1.95123,1.95225,1.951835,-0.564,-0.55361,-0.5579025,0.03735,0.04358,0.0413275,0.23099,0.23816,0.2340925,1.94932,1.95129,1.950305,-0.55865,-0.55524,-0.556945,0.03924,0.04309,0.041165,0.21781,0.23079,0.2243,44.7,45.31,45.005,47.8657628128725,60.8872169249106,55.2471320023838,50.0822419464962,60.1188628887096,55.590512693191,49.1525022862729,54.9249471792123,45.4102226858361,49.7410313392898,37.9499382340049,12.0902860548272,31.1159117997616,20.3702324195471,12.6373285333002,30.5536589907517,12.5114313645107,24.1840370849232,12.6817542745703,-0.2272,-0.07888,11.8488,99.8302634986384,-0.19895,-0.03477,2.1318,499.53,-6.508682,-12.110276,1.7301592254423652,-0.916761342580402,-0.2452434787440305,-1.2594675086029166,-0.992634069008008,10,5
504,-0.33706,-0.32458,-0.33082,-0.69756,-0.69756,318.6694,318.6765,318.67295,34.2271,34.2343,34.2307,0.81011,0.81011,0.81011,1.89678,1.89678,1.89678,-0.33301,-0.33301,-0.33301,1.95231,1.96116,1.956735,-0.56118,-0.55537,-0.558275,0.03576,0.0498,0.04278,0.236,0.24245,0.2392275,1.96136,1.96136,1.96136,-0.53575,-0.53575,-0.53575,0.03545,0.03545,0.03545,0.20844,0.20844,0.20844,45.0,45.0,45.0,52.5141537544696,60.4104588796186,56.4641686531585,53.401402768295,57.986779219167,55.6944789274409,48.2127652864937,52.4352748257702,39.340106127262,45.2673590639031,30.4734064657896,22.9514302741359,24.8584624553039,23.9086710369487,20.6597976537769,25.5198311712495,13.4338242250323,21.3711330453155,9.14236473309447,-0.23384,-0.06721,11.0637,93.3545245808135,-0.18829,-0.03251,1.8413,397.55,-18.61748,-6.1020155,1.9981144980157977,1.1447666225742896,-4.2734766830094335,-1.151478837517077,0.2584809660309288,6,11
505,-0.48518,-0.47312,-0.4789625,-0.32279,-0.3223,297.2934,298.1682,297.7308,63.2391,63.4848,63.36195,0.81079,0.81138,0.811085,1.92459,1.92503,1.92481,-0.3497,-0.3494,-0.34955,1.94617,1.96079,1.95349,-0.50367,-0.49607,-0.499855,0.03491,0.04858,0.0417,0.20246,0.20888,0.205645,1.9519,1.95273,1.952315,-0.57188,-0.57186,-0.57187,0.03385,0.03397,0.03391,0.24417,0.24472,0.244445,48.56,48.61,48.585,48.8155542312277,59.970947556615,54.4211859356377,52.0436347836882,62.140773384644,57.1189715101484,49.4110876352054,57.1710132130806,42.3787926890108,45.8868882942537,31.8459208825991,15.1743146603099,25.2458283671037,20.2100715137068,17.2739122338775,26.9350133449196,13.3707546277317,21.8520387247327,8.37135470996417,-0.2409,-0.07322,11.5487,101.886076118503,-0.18691,-0.00367,1.2805,353.25,-14.597364,12.693608,1.516682520506412,3.773869218782175,-3.552698911182403,0.427136837581248,-3.312341196744645,1,7
507,-0.06394,-0.04769,-0.0569725,-0.33286,-0.30585,351.4058,370.3903,360.89805,22.9014,58.6002,40.7508,0.84901,0.86416,0.856585,1.87447,1.88559,1.88003,-0.34312,-0.33821,-0.340665,1.95618,1.96131,1.958765,-0.58795,-0.57932,-0.584065,0.0424,0.05102,0.0476725,0.24031,0.25334,0.244225,1.94483,1.94574,1.945285,-0.58155,-0.57281,-0.57718,0.04553,0.04819,0.04686,0.23378,0.24635,0.240065,44.83,45.18,45.005,49.0353098927294,56.2946960667461,52.1025774731824,48.4017131152629,58.4817826329837,52.4164390788902,46.7424552994229,53.8023083472612,42.3561159236247,50.3787019819493,34.7312752258586,9.85548271752086,25.1936829558999,15.2208730631704,8.91316491837875,28.9833033331264,8.84708776134464,23.6274478887452,8.5019728785886,-0.22151,-0.07015,11.5358,97.4309408281754,-0.18731,-0.01792,2.4871,469.15,-4.7609143,-19.371077,3.676592462235448,-3.466939943443176,0.4043396742168751,-1.1394685514561511,0.3803523228490202,10,1
508,-0.35088,-0.32096,-0.33638,-0.30108,-0.28898,292.7915,293.4137,293.1026,50.2114,66.0277,58.11955,0.84123,0.84649,0.84386,1.86088,1.87929,1.870085,-0.33666,-0.32008,-0.32837,1.94912,1.95574,1.9514475,-0.56589,-0.54857,-0.5576625,0.03616,0.04673,0.0416,0.23213,0.24363,0.239915,1.94526,1.94682,1.94604,-0.54959,-0.54656,-0.548075,0.04178,0.04459,0.043185,0.22678,0.23039,0.228585,42.13,43.6,42.865,51.8586114421931,65.0625744934446,58.7771901072706,52.973123952579,70.1508286264043,61.3024486375768,54.6900129292675,73.6203525590489,55.006576261962,72.0409088847567,52.8122029112562,14.4740762812873,35.2130512514899,22.9868146603099,16.7121842219602,44.82030910558,20.2910661915424,51.5735864526505,24.7548641661753,-0.23039,-0.08307,9.479,102.638937240025,-0.18963,-0.04628,1.7821,1013.83,17.182608,2.1453323,-3.49507443639592,-2.0171002636599824,1.9199486824619287,-0.4145478359760117,-0.1540526299865844,7,9
509,-0.28943,-0.27576,-0.284085,-0.31705,-0.31678,288.6918,293.1042,290.898,45.7114,54.7625,50.23695,0.83396,0.85319,0.843575,1.85457,1.88418,1.869375,-0.40384,-0.38745,-0.395645,1.95338,1.95581,1.95446,-0.63455,-0.61726,-0.6266325,0.0384,0.05027,0.042845,0.15945,0.16756,0.16486,1.94318,1.94643,1.944805,-0.61232,-0.60902,-0.61067,0.03932,0.04011,0.039715,0.16839,0.17009,0.16924,42.9,44.56,43.73,51.7133492252682,66.6865315852205,59.6143101907032,51.5703556576252,66.0294208925579,59.727049841723,50.0070953296963,64.4839330200877,46.3118508775908,61.2132069481609,42.4372235473606,13.3566746126341,35.5482717520858,23.5660011918951,14.4838929923655,34.3554093476507,14.7251742297625,33.7422345558324,15.3821034967572,-0.28417,-0.13521,13.8985,103.479028540199,-0.25576,-0.11386,6.6321,623.58,13.745718,-20.500643,2.0336179230210885,4.65503100661877,6.798567341315168,-10.457396223958112,1.0100151991004231,9,2
510,-0.26327,-0.24824,-0.25556,-0.30125,-0.30097,289.2369,290.8231,290.03,43.3604,54.3129,48.83665,0.83138,0.84327,0.837325,1.86079,1.88315,1.87197,-0.34746,-0.32915,-0.338305,1.95195,1.95512,1.9531625,-0.57487,-0.55801,-0.566915,0.03734,0.04729,0.04131,0.21965,0.22957,0.2259075,1.94389,1.94547,1.94468,-0.55439,-0.55221,-0.5533,0.03947,0.04069,0.04008,0.22032,0.22169,0.221005,42.76,44.55,43.655,51.8325387365912,66.1278307508939,58.8935861144219,51.4213891130284,63.8864750791385,58.5058345229967,49.7934470688405,59.6693576361515,45.4025125856048,56.6896457889247,39.863260902979,12.2988676996424,34.4383194278903,22.042610250298,13.152504500031,30.2029669170132,13.3597174482041,25.0433603481442,11.2095786656991,-0.22042,-0.08231,10.265,102.355142469769,-0.20181,-0.04909,2.4308,679.29,10.275881,-4.3048625,0.0682838078728554,-1.41667254476927,1.213293331748194,-1.674625030008378,-0.6732856854076815,8,5
511,-0.28138,-0.25871,-0.270615,-0.30466,-0.29505,289.1256,290.1877,289.65665,51.2071,52.7765,51.9918,0.83506,0.83978,0.83742,1.86129,1.87912,1.870205,-0.35655,-0.33952,-0.348035,1.95134,1.95537,1.9524975,-0.57892,-0.56218,-0.5718075,0.03759,0.04746,0.04189,0.21455,0.22339,0.22064,1.94423,1.94507,1.94465,-0.56329,-0.56159,-0.56244,0.03841,0.0407,0.039555,0.2132,0.21592,0.21456,42.74,44.41,43.575,51.8325387365912,64.8912395709178,57.8981674612634,51.7131152628639,68.7728880888834,59.6533424368444,50.2089180410583,70.7041720538614,48.3087668374983,67.05519524695,46.22117349698,12.4031585220501,34.5277115613826,21.2865017878427,13.9966482527466,40.0440692694432,14.3751379647441,44.8882091387847,16.5549458025307,-0.24131,-0.09449,10.5601,102.475855954107,-0.20841,-0.06053,2.5733,900.15,12.187638,-10.135621,-1.1402930813852608,-0.4753981726139669,2.8422274264128147,-3.042051377298877,-0.4356108410707573,9,5
512,-0.29642,-0.29151,-0.2936075,-0.34344,-0.33258,305.929,311.3662,308.6476,51.925,56.9472,54.4361,0.85021,0.87241,0.86131,1.8593,1.88012,1.86971,-0.33895,-0.32182,-0.330385,1.94881,1.953,1.950685,-0.56005,-0.55198,-0.555345,0.03714,0.05102,0.0448375,0.21817,0.2404,0.2265925,1.94753,1.94836,1.947945,-0.58041,-0.57621,-0.57831,0.0425,0.04568,0.04409,0.22826,0.24455,0.236405,41.52,43.65,42.585,55.4715435041716,76.121126340882,64.2105557210965,55.1983117124946,76.2972503258643,64.2290205449693,53.1550566049636,75.4462174009019,49.9804979817679,73.1738400834505,42.2735578921002,18.0423122765197,54.8271752085816,33.3060190703218,17.351498975855,55.7910744212029,17.0792469490082,53.3143073381476,14.5131298471586,-0.22391,-0.08242,9.4269,103.36149279845,-0.1935,-0.06113,1.6875,876.63,15.171578,5.8796554,-4.872698648977897,-1.3867335573140316,2.695792783161877,-0.1647388219149752,-0.1596527404376658,7,9
513,-0.33427,-0.31898,-0.327605,-0.32865,-0.32191,306.9612,312.5497,309.75545,33.6697,57.1596,45.41465,0.86788,0.88634,0.87711,1.85392,1.88593,1.869925,-0.34341,-0.32254,-0.332975,1.95127,1.95419,1.95253,-0.56944,-0.55501,-0.56178,0.037,0.04591,0.040885,0.22698,0.24135,0.2331025,1.94502,1.94521,1.945115,-0.57669,-0.57095,-0.57382,0.04297,0.04374,0.043355,0.22781,0.23871,0.23326,41.6,44.28,42.94,49.951579261025,65.5989272943981,57.5350119189511,51.1312146980324,63.8150952765191,57.6523803612439,50.030746428684,61.3375484847529,47.5817497392172,60.7546827520523,43.9956052213614,10.8983909415971,34.6469010727056,21.9737038140644,12.935261622494,30.7119359443858,13.0916716596765,28.6540947936047,12.3488593587011,-0.2223,-0.07848,9.188,102.210702629045,-0.19303,-0.05904,2.345,916.42,12.762396,-3.491995,-0.0439904780182042,-2.5032334947895243,1.7991063083630174,-0.6735012645251408,-0.412979857353518,8,5
516,-0.36323,-0.34141,-0.3536175,-0.32188,-0.32056,310.3684,315.8711,313.11975,38.463,44.5903,41.52665,0.87584,0.87973,0.877785,1.86617,1.881,1.873585,-0.34386,-0.32467,-0.334265,1.94952,1.9539,1.9511775,-0.56857,-0.55422,-0.5616225,0.03749,0.0461,0.0409725,0.22775,0.23824,0.2327925,1.94569,1.94683,1.94626,-0.5778,-0.57756,-0.57768,0.04084,0.04352,0.04218,0.23149,0.23499,0.23324,41.57,43.86,42.715,50.0186233611442,61.6842967818832,56.8003203218117,51.9567376326733,67.1218422196015,59.713472161877,52.284696162215,72.1926145501561,52.6785795274162,72.2858179509275,52.8104950957231,11.8742550655542,29.4472586412396,20.5173569725864,13.7173359816275,38.2999193097883,15.9313802781369,47.5182113462206,19.2199192707152,-0.23289,-0.08173,9.2292,102.170893786573,-0.19358,-0.04222,1.3147,1172.42,15.860204,0.15603909,-1.7816839459825355,-2.1763528386757085,2.3266853105959697,-0.8845125140918583,-0.5879978733925579,7,9
517,-0.31194,-0.30055,-0.3077725,-0.34194,-0.33266,301.7076,309.3862,305.5469,33.0237,58.993,46.00835,0.86927,0.89067,0.87997,1.86042,1.88974,1.87508,-0.37429,-0.35467,-0.36448,1.95122,1.95434,1.9527275,-0.60209,-0.58671,-0.5940275,0.03767,0.04776,0.04188,0.1945,0.20703,0.1999525,1.94365,1.94666,1.945155,-0.60697,-0.59994,-0.603455,0.0425,0.04302,0.04276,0.20083,0.21197,0.2064,42.31,44.66,43.485,49.9255065554231,65.1333432657926,57.640233909416,51.025696728943,63.3231953323816,57.7598379988828,49.8785910251963,59.7387341931822,47.6144042813733,59.0997324141684,43.4579279643408,11.568831942789,33.3507151370679,22.0761323003576,13.5683694370306,30.963316988393,13.6656049951121,26.8234997319542,11.7093745748107,-0.252,-0.10234,12.4987,102.141907656705,-0.22345,-0.0627,4.0678,703.07,12.183217,-17.468922,1.6620375109808292,0.9746028695334952,4.155511897168192,-4.900263669609868,0.1056513045228655,9,2
518,-0.33461,-0.318,-0.32662,-0.32273,-0.3147,310.837,315.8884,313.3627,35.0006,46.5701,40.78535,0.8659,0.88044,0.87317,1.8632,1.88678,1.87499,-0.33387,-0.31591,-0.32489,1.95143,1.9546,1.952685,-0.5613,-0.5476,-0.5542625,0.03694,0.04546,0.0410475,0.23742,0.24987,0.2423575,1.94558,1.94571,1.945645,-0.56983,-0.56406,-0.566945,0.04306,0.04312,0.04309,0.23392,0.24355,0.238735,41.69,43.94,42.815,50.1787842669845,64.6454112038141,57.490315852205,51.1746632735398,63.304574514307,57.6783719198064,49.9676768313834,61.6158430828419,47.9128305138555,61.7769513356615,46.5362654628465,10.972884386174,33.2091775923719,21.8824493444577,13.1462975606728,30.8671094283409,13.3392198290814,30.2907508435559,12.7180370991882,-0.22176,-0.06992,10.4775,101.845391316921,-0.18569,-0.0273,1.6441,866.64,13.02992,-2.66611,-0.4083088003403573,-3.2635956372926778,0.6309316270456664,0.3844262724798645,-0.6391563442162519,8,10
