,file,bite_angle,buried_volume,solid_angle,equivalent_cone_angle,G_param
0,pp000390-Pd_11,103.95793942757393,61.677110510622434,7.658225860636841,205.2823481057062,60.94222505172688
1,pp000091-Pd_5,90.79032551019787,58.572493477450614,6.985206011562854,192.8301117433804,55.58650326277256
2,pp000135-Pd_98,86.44422799528485,53.8954761461051,7.422218900188905,200.8889794922297,59.06414133375776
3,pp000670-Pd_5,101.03027099793496,58.1572633246366,7.1482108189908775,195.8264401130628,56.88365430526819
4,pp000067-Pd_8,86.84028022474806,59.895639209839736,7.36321716007692,199.7957318421934,58.59462040426547
5,pp000135-Pd_67,87.1917323381548,53.96011926947447,7.449219696511339,201.38991502579674,59.2790068438644
6,pp000135-Pd_73,86.65513828442383,54.08125232948192,7.313215685405748,198.87067744660638,58.19672131147541
7,pp000091-Pd_15,94.31280939663883,58.71284476332463,6.944204802332493,192.07789992793795,55.26022600668471
8,pp000425-Pd_26,94.02707453261212,62.82321561684682,7.817230550091171,208.26331827310457,62.20754416679931
9,pp000091-Pd_29,92.10754062169723,57.50617312709654,6.862202383871768,190.57500898444917,54.607671494508985
10,pp000135-Pd_4,87.52326286544951,54.58442042489751,7.3282161278071,199.1480606656833,58.31609103931243
11,pp000091-Pd_28,91.93038809448028,57.42813548266865,6.845201882483569,190.2636708123713,54.47238580296037
12,pp000135-Pd_5,86.99011688030429,54.84998136414462,7.426219018162599,200.96316645818825,59.095973261180966
13,pp000091-Pd_14,93.04065781191575,58.559681326872905,6.970205569161502,192.55484962666125,55.46713353493554
14,pp000135-Pd_72,86.14416585841471,54.610044726052934,7.341216511221605,199.38855103854232,58.41954480343785
15,pp000135-Pd_66,86.06309691135395,54.96063175549758,7.237213443905565,197.46694685560925,57.59191469043451
16,pp000670-Pd_4,103.24156427993597,59.17641166604547,7.2472137388397995,197.6514927529202,57.67149450899252
17,pp000067-Pd_9,87.36408288177371,59.515933656354825,7.325216039326829,199.09257501440197,58.29221709374502
18,pp000135-Pd_99,85.73057756027981,57.6401183376817,7.661225949117111,205.33842549361458,60.96609899729428
19,pp000091-Pd_4,89.4753876988453,58.32848024599328,6.935204536891681,191.91285129761158,55.1886041699825
20,pp000390-Pd_10,103.0517952691868,61.75514815505032,7.6522256836763,205.1702117768917,60.894477160592075
